imageName,sigtype1,sig1,sigtype2,sig2,sigtype3,sig3,sigtype4,sig4,sigtype5,sig5
dbInstaller.exe,SHA1,BCE52E98D18D81A04F1C8F08133F8BCBDB4362AA,MD5,F5B44915FFE94A429C4CA6E2231450FB,CRC16,F93F,CRC32,35FB2A6F,HMACSHA1,7E8F79E0BFE96A2456A6C7C71EADAF2F66C81581
DisplayDriver.nvi,SHA1,FD03D80DD33C819C7FD9F8199D8C7FB6DDBFCF76,MD5,B5E2DDF2759B4CC433093D12F946D977,CRC16,17F3,CRC32,452D122B,HMACSHA1,1C6C8E75EA67EFF66DF7ABB91E878437D532C980
DisplayDriverExt.dll,SHA1,2065B5170802FD6A960C77FBEF91F5F0FDCFC506,MD5,4FDD525CF5C978822187EBDC7E167C2C,CRC16,8BD7,CRC32,1516AB3B,HMACSHA1,05B6E883985AA5B06C06BAF15239C46C1791492E
license.txt,SHA1,49F4E9498720377B2F1ED1385090C030B2E48EB5,MD5,C7E2FE565A12930A3538D4B1E70072BE,CRC16,A01F,CRC32,F4497661,HMACSHA1,775BD5DE52CA1D987970193BDB44D8B6EFFB53EA
modes.txt,SHA1,E0F00D16A3C0604A82601A9E777991435184EFE8,MD5,52C36BE340C1301B4AAD290AB8A74CE5,CRC16,CD7A,CRC32,8E0BC995,HMACSHA1,D935CA0411ED8AD8BC2920883191C70BF12477A7
nvapi.dl_,SHA1,C12B457398CD9C2727AEECF307988C695E23E373,MD5,DABB26E6353DC27BBD1FAA7A0A84D652,CRC16,6F2D,CRC32,F9AED061,HMACSHA1,18E6B51216E49CB2E114BAB8AB8A1126276316B2
nvapi64.dl_,SHA1,C579834ECDEDED4CE8E0AC7F26E55DF69E89062D,MD5,6336C57A5EC27E47F9ABF0A32CB1D1C6,CRC16,286A,CRC32,C59CD986,HMACSHA1,90DF1BDAE1F572CB551D5EDF700B090863E88D41
nvcompiler.dl_,SHA1,448CFDF684DF134F4EC8D48B7C82A52C3A1C5EFC,MD5,38F0B694959D320375BDC01BFCCB518D,CRC16,1ABC,CRC32,1E995032,HMACSHA1,FD172E0791FEB24EF27ED784ECA8C75A194B5DB1
nvcompiler32.dl_,SHA1,BF3011DCC846A1368837197F4B1F2AFAD8B04787,MD5,1C08FD9FB8636187CD5B74C0C2E5EBB8,CRC16,2324,CRC32,7375E7E6,HMACSHA1,5CB4EF247C4F887090D9479B1BF8786191014094
nvcuda.dl_,SHA1,6CD43D8DC6DA186FDAC8D0549C4D4BB6BB4D2BAA,MD5,239E0A8861311A1F1FA5D07C5DD21999,CRC16,D349,CRC32,AF5E7D5E,HMACSHA1,23E8390B8D5FD8C84274A5FC49A6C657632A8225
nvcuda32.dl_,SHA1,D637F3D1699FD552A82AE3FA20123ECD5CDB6990,MD5,173990C9CF457D634E7D1C41241BDAE3,CRC16,DD49,CRC32,BF0E5E87,HMACSHA1,C8B3F6CB42A498CBBF29B51E55B70AF8EDF0EF3B
nvcuvenc.dl_,SHA1,1FFFD23BAE4D23E3E6ABC914983395F7A6995CAA,MD5,C9CB201D1CFA5E73E9252638C24A8D84,CRC16,1C20,CRC32,BC970B79,HMACSHA1,57D66FC2DDCA3F96D74ADC16E0F2016BCDB9978C
nvcuvenc64.dl_,SHA1,9DB9CE6D94DC6998B80B5E6B9669CB386DC876BD,MD5,D1B9CD5D0C0ED1D42FA0EEE8A47B497C,CRC16,F973,CRC32,A8364044,HMACSHA1,D884F17CAEF44DA179758612BD51E81250C67856
nvcuvid.dl_,SHA1,A8CAA7E79035A85AE20F0EDF5ED81607ACAA5602,MD5,B6040CB54B5ED9A8A2766E4F15D877BA,CRC16,E0A3,CRC32,3F1876A6,HMACSHA1,DF7649093AD79776E5D84369A36B9EB3502E6D21
nvcuvid32.dl_,SHA1,5AA328C745347C83D1628D177530B8AABCD92E33,MD5,8851698ADE7A392BCA3A8103266FCC65,CRC16,BD99,CRC32,A6EF2EDB,HMACSHA1,5C7BF53AF23E1388FAF93E7F2BBA715D6E14FBA4
nvd3d9wrap.dl_,SHA1,97FF211957E4BB4591946493850D13867716BC1D,MD5,F4A08EADF7BD4290175740320F39B674,CRC16,F5B5,CRC32,F1D36385,HMACSHA1,BFFDF666C67AD0C36472D6B01D90CCA7F550338C
nvd3d9wrapx.dl_,SHA1,B5998F85F0F6BE0E5C2114143280BE50A3481355,MD5,B1DF911B52755A7A55F49E6A65D9DB15,CRC16,0A9E,CRC32,3F700679,HMACSHA1,DE5DE96BC58A2E540CD6FD09C6C145195CA80066
nvd3dum.dl_,SHA1,135611414D35BDF6100BF5BA4B3F1952CB8231D3,MD5,6594E183F0244AE989E8A0717BF0347A,CRC16,D4A9,CRC32,879DFBB2,HMACSHA1,E7E4BD73BC0B9C35335AF515D419E553ABD51AB9
nvd3dumx.dl_,SHA1,64B2DFE4F6764C91559DB6CE26A523EAA322B9F2,MD5,320DFF448435CA2A8B28274D46056852,CRC16,CDF9,CRC32,9D92D41E,HMACSHA1,FAA43A682FF06E95CBBBC1DB828C0F78EDE83451
nvdecodemft.dl_,SHA1,49C9F5EDB85699798C25DECA401D9A663B4E580B,MD5,87D693BEE1D30D882B3B20E2BA2F1A46,CRC16,760C,CRC32,7BC45D8F,HMACSHA1,3B9EFE7AE5B8CFD384E3339B36B3E3756AEFBF05
nvdecodemft32.dl_,SHA1,646FD0FB1316126A45A1C73E4F582915906FD381,MD5,B652EE513BB78D49ACFDEC6F4A20E4EF,CRC16,F1DE,CRC32,4CB1606D,HMACSHA1,362A25395A1E281F8CFFA3FCEFD27621F4C9EE2C
nvdet.dl_,SHA1,42B93265890C80BA003EF41E89D1AECAC2C5DBEC,MD5,EE59654561411BA0579BFD1FFFBB5200,CRC16,5305,CRC32,1B5D005B,HMACSHA1,11335CDAE68E676874A7D09D366DFF22FA36EE5B
nvdetx.dl_,SHA1,6E8E5C4F6B07620E9D24F7BFEE4A3DA6DA3234E7,MD5,58154CDBB81555B947CD961E405E7F30,CRC16,C40A,CRC32,7535A43F,HMACSHA1,E61AE3CF4FB0618EF50BEF6629710B25ED829B2C
nvdispco64.dll,SHA1,0F48245837BE35C63EEDB2940ED752887F407F4E,MD5,CC8FD6B3B61F68920E22D2EE272D0D1D,CRC16,2394,CRC32,4A50F055,HMACSHA1,1E8DA14119FFB7465B818DB218BBF24018D6D203
nvdrsdb.bi_,SHA1,D0BABD60A920EA20B0490084A3A9787CAE65D38C,MD5,D8301FF06950A3FE01D8C834C7B7CBA9,CRC16,9863,CRC32,DBA58B4B,HMACSHA1,61A823B2FF921816289AF998FAE6237F659C1F16
nvdxgiwrap.dl_,SHA1,B1C9ED7AFEE15E6B879F52EAC12054084C28FA69,MD5,4D29785F314735999B2132B72FB84716,CRC16,7346,CRC32,83438023,HMACSHA1,6F87491167A087881B8DCF296EB72D0380DD68AC
nvdxgiwrapx.dl_,SHA1,D6B9CD6974F10E266C64A12E8C143C83AB7BDD32,MD5,A2D58E5D861D7348BE139168F773818C,CRC16,77BB,CRC32,BAC39707,HMACSHA1,311B61EDB23C5EE057B0FCC1DAED0C01CE0B62DC
nvgenco64.dll,SHA1,F9393F44CFA8D713D2DACEDF314961CCF13477DD,MD5,14F63F28614C4FBE0068E19A6DA63908,CRC16,8.00E+30,CRC32,A67F69AC,HMACSHA1,1245FF3254FCEA49EA63924BCD368158D2846152
nvidia-smi.ex_,SHA1,88D87226252C124725ECF9701C770F8BB342198B,MD5,C8D73C1F61609FC2D870F0917B9F6073,CRC16,D895,CRC32,89827F9B,HMACSHA1,30B0FB9C7354B493968DB1A199E05E233581E1B1
nvinfo.pb,SHA1,39BE2567FC4965042DCF6F5F55112E03A9F8014B,MD5,DB6EE6D2068F8E66CAB9B17ADD14D85F,CRC16,D1A4,CRC32,6869B228,HMACSHA1,CACE060D433A82E2F4812D235498A882D77C571F
nvinit.dl_,SHA1,FDA524DA10C871F5E4B6094339705066C741DB54,MD5,BD025E91427539BCDA884E5E553B6630,CRC16,F9BD,CRC32,8646AB62,HMACSHA1,44DD2094B489202BEA2A38CC8095AFDACFB930A0
nvinitx.dl_,SHA1,6C14F63C8B8812FC4D1B938C862BA47449251632,MD5,1F602AA58404426588A6E255BAFE3C7F,CRC16,1DB0,CRC32,52FEED7B,HMACSHA1,E7FF3EE5425B07A88356CF3E758B07DBDB61A0E5
nvlddmkm.sy_,SHA1,E73E39C4061CFF8E76B2CF932704EA8A596095C6,MD5,EEDFCA35D5ACF9412BA0D56A1519CC8B,CRC16,E258,CRC32,57C08035,HMACSHA1,32AD73161EDA8D0AB0DD34EB7E8DA553A6C62843
nvml.dl_,SHA1,834DC29C87BA0EB2A9947D80A445FCE4A15B78F2,MD5,1BD31E745DD8E4343FD1E501D7B090E7,CRC16,51DF,CRC32,34237E0A,HMACSHA1,87BC84BC5245C51F99BA077EC5C3251F545322F2
nvoglv32.dl_,SHA1,57CCB19060375C6AE955FA0209B42294DD2A261A,MD5,7DA1342549583C47C771FC0302F3AAB1,CRC16,F87E,CRC32,91751A74,HMACSHA1,CAC81C1C8BD8AF9FCEBA210E41690C2E1351F833
nvoglv64.dl_,SHA1,56B6DF5180A05A41ED8CAE890F92090E606789FF,MD5,910F98EF5952744C65D1C97E4B5CD60D,CRC16,BB8C,CRC32,6B3AF069,HMACSHA1,35190ECD1C02EE6D500ACFEDFDFC78A6B15EAA2D
nvoptimusmft.dl_,SHA1,88D77F8C77A0E6F6B222E5AEEA09DB3D49AF34BB,MD5,33B8512E2C6CB1A7742A6F29DE808C07,CRC16,05AF,CRC32,2CAC097D,HMACSHA1,988BC2B327174EBF273809FC5221A868A3B62513
nvoptimusmft32.dl_,SHA1,92BA9F8F6B7FF848900A2EF54D52ABE5207B0352,MD5,0CBCFB3498790D0764E283807616BFCA,CRC16,571,CRC32,E668B50D,HMACSHA1,39361715FFF4CC88C86ED1B0D2CB4C4FB9DF3FDF
nvpciflt.sy_,SHA1,489E7271452179B30078125E5E2CDF1AF8BBF9DB,MD5,88A28B1EFC0C75DE4EEA6D1DBC393FC9,CRC16,7EA8,CRC32,693FEB09,HMACSHA1,8FAC508A12981B8DD035A6C4284C82289FFCAF3F
nvumdshim.dl_,SHA1,E9C5EDF18EAB5D7EA81F63215EAD4669BDAF6A63,MD5,2F6BDB02C0A099A6D5C0E98C1B17FEB4,CRC16,DB6C,CRC32,6B7D0212,HMACSHA1,844B1C630A59D08FDC75F067C2F56CC9DC397FAC
nvumdshimx.dl_,SHA1,18B140A4F6BB81CB1F88650FCA041C74C79D3D33,MD5,622D62FFAF900742D8370CF515E3942B,CRC16,C23B,CRC32,1DC717D9,HMACSHA1,4A3BFF518A1A3E389684079614F594ACEA1C82B6
nvwgf2um.dl_,SHA1,68E91EFE89C62D20F944AF4AC46F740F36F261E1,MD5,6F6B72AC656A2E2B756B3FB8C59A62FF,CRC16,8A98,CRC32,CCAF88BB,HMACSHA1,0AA06D8C0814C2617749C0ACC8804D8959A4B0A5
nvwgf2umx.dl_,SHA1,24441625F7596DD3EF4774C6C6CA71364770772E,MD5,7B02E1F28AD5114AD227B67891C0E517,CRC16,1D3A,CRC32,C97E054F,HMACSHA1,17EE785FBDDEDCFAC4B4F644E0E83AA6B38B4EAF
nv_disp.cat,SHA1,4101FE7E52EAABE5CBA7B0493BC4CE799242C536,MD5,A46A81B36625854336277DF15651C746,CRC16,4B8C,CRC32,4F028A16,HMACSHA1,EE7386B7291533507E7CE90DECD8805E7FDA87B7
nv_disp.inf,SHA1,408678FE02AB8D846419814BE333061D9C35C5FE,MD5,F6778DDACEE6C0C996595DD49F7D13A5,CRC16,9098,CRC32,CA91E854,HMACSHA1,BC2761238A970D282E3F35CA822414A570B219EE
OpenCL.dl_,SHA1,37E00C2FDC598E79DBE3810261C26F39BC2B8D2B,MD5,BB95670D2E585600BCA140F515260DEC,CRC16,E50D,CRC32,12BE6564,HMACSHA1,271CC1F602AD057992AB8446521192DCF6C93C99
OpenCL64.dl_,SHA1,94FBD78DE11B121408E574456A6DB135C35F9ED1,MD5,20B98B0D36086C2433504204CDA027D1,CRC16,BF88,CRC32,7E0677D9,HMACSHA1,B94D4159FD47E6316EC51E972900EFBA528F89C6
PVSonyDll.dl_,SHA1,13B9B055210FEA1320F6E95BFE27CC9F9D761FA9,MD5,1D2F3C3D73836B9E7C242564178BE5A2,CRC16,6EE8,CRC32,F0BB92DB,HMACSHA1,E9AE8B3661AF240A6C3A7FB14896CCC0987DF36F
PVSonyDllx.dl_,SHA1,F1BAE34976A33DD03A6472A0902B85940ADB8BB5,MD5,7F78D520D3AC5BE5E7751F2F10E620C5,CRC16,B36E,CRC32,A3637906,HMACSHA1,C7A7D1930C686A26DD8993DFD47E7EA5975157D5
DisplayControlPanel.nvi,SHA1,ED981C9C6253725F1E57A7D96061D135452A96AC,MD5,A45B8846434385FA10350A81232416D8,CRC16,7F13,CRC32,EAE3B66C,HMACSHA1,23A8D7BFB9F480530E9468E9BD05C6470ABD5617
DisplayCplExt.dll,SHA1,1F908F75B0778B5F7A4FF53E0EFBEE5121277977,MD5,698093EA89D5EB326EBD255AECFA126C,CRC16,C3AE,CRC32,88EB3B17,HMACSHA1,81315AA8E1964257D3A294C2BD0D44078D8C20AD
easyUpdatusAPIU64.dll,SHA1,51AA1C9D0F1D7E8B5FF455A905CE19922C53D62B,MD5,45C09C60CEA909D4CFB4CA84BC17E492,CRC16,16FF,CRC32,63A45BF1,HMACSHA1,348EFF580F8C8522A91375BDFBE38E1219345AC7
nv3d.chm,SHA1,C9B80E4F2792B744402C2D8300985EE80D0ECC40,MD5,C43A554AE2B7D12CA6DFD8E570CB7388,CRC16,B000,CRC32,53A73322,HMACSHA1,9B4B9140BCF43750A26A57A66EC830D0E6AEFDD3
Nv3DAppShExt.dll,SHA1,E6EE22F0959A6F47A6B35DEAD4CF216FE8A9A57A,MD5,80E260034744D06094E1E3082D8A3CA6,CRC16,E1B3,CRC32,559614EB,HMACSHA1,758A1450895660326286DCE2DD5B902DB6387734
Nv3DAppShExtR.dll,SHA1,D1F688B4537A66BBC3B266476DA8D6E32B001D03,MD5,CDCF61B15C716234ABF9316A47C68A6F,CRC16,0D2B,CRC32,FBC42E18,HMACSHA1,F21AB0A73032B62CF53AB899EC9B00C3B44E5C93
nv3dara.chm,SHA1,2660B638636A6F1F323A9E45ACE81B6B42A3C4D9,MD5,AD5955BCC99A8FCC7323459395D92FDB,CRC16,4F1D,CRC32,463E9CC8,HMACSHA1,93082765AAD359E6D639A5597F8063A4E34DB6F4
nv3dchs.chm,SHA1,3FD673EB1CFA1DAF3836FA4C079249BFAD356474,MD5,4E98F6D64DB375F2664F0A48EC8BCBC1,CRC16,3C9D,CRC32,5A4DD20D,HMACSHA1,707E9A3D57409C9A4834AF785461BABC7F13C333
nv3dcht.chm,SHA1,600C2780D7D2878AB23543471FA420B2CF08066B,MD5,23F1166F629102A8B3B85C9CABB9357F,CRC16,312B,CRC32,4B36BB0A,HMACSHA1,D27745ECA0AA89B4832713C47F54E277B56F97DC
nv3dcsy.chm,SHA1,17982E41E6A0F78340407CF65DD64BD33C55F9FF,MD5,4471B51CFE1C056A36F17B46E6813188,CRC16,03D9,CRC32,959D3507,HMACSHA1,0394EA5DD1AF19D6E22BFC78A89B71080216201C
nv3ddan.chm,SHA1,7B866FB204E2EDD195426C616F745138D36CF7BA,MD5,A3B22478B6647DD3B524F1F0C70F4802,CRC16,F2A7,CRC32,109640FC,HMACSHA1,CA83EF8691C7A58A865E33D26EA55A2CE3A9C8E5
nv3ddeu.chm,SHA1,B139D85973A88CDFFC135D8DA5E221558C953D3A,MD5,F72AB7E0930F7A0110107B14BF0F5381,CRC16,027D,CRC32,CBCDA556,HMACSHA1,DB0F5BDEBDFB0CF1F9F794BC5EE67584122A5C2A
nv3dell.chm,SHA1,11B721DE3ED47E443C332F8CBCA38BB9615BFFDA,MD5,4FB08E14D80E82A698A4F3A79A04DC39,CRC16,9EFE,CRC32,EC94C0C9,HMACSHA1,F079C13E02E5922540C3C1EAE69DD1ACF9DF9AD3
nv3deng.chm,SHA1,646F786483B1D592B525713744C04EE4CB135650,MD5,3016FB3B33CB1315A312941D0D774931,CRC16,F056,CRC32,D0C5BC3C,HMACSHA1,FB9C4959B7D1FC10071D9374A65AAFA991B5A52A
nv3desm.chm,SHA1,8433A27D23A11C9D5BB57E89D8A6A025DB7EB9B0,MD5,4DB998D0037B491ED074C6A2955FEBD1,CRC16,9D07,CRC32,75F8EA16,HMACSHA1,19AC3CF12526F2698B8BDEB278C2DB4976022B7A
nv3desn.chm,SHA1,5EBEC78AF2CD6035FEBA9623A1187DDC686072FC,MD5,7CB35A180F3A726563E3DBD3AD55DD44,CRC16,598B,CRC32,5FED1546,HMACSHA1,71B94905E4F7F4C6EAACC739C3588862D77EEC2A
nv3dfin.chm,SHA1,9DAE7EA392F7F09D54D9B89A86EB1B9F145E8F21,MD5,C64FF239B37724AECDF5DA6336FD03B7,CRC16,1D02,CRC32,227BE4BE,HMACSHA1,26BA483EF974716BDA37EABEEE74436CF654978D
nv3dfra.chm,SHA1,76EB782FD88175065FB8F75B447E541A536121BA,MD5,712B5D2A2C7F32CAAA6F3C86CF18F321,CRC16,B6C6,CRC32,11F9580D,HMACSHA1,EEF0B110B1FFC63B8E4CA90BA78DD92FF53F8B10
nv3dheb.chm,SHA1,901D56B8FB7A93ABD8908A8DAED0C9EEDE891090,MD5,9C15D7073AC832E4BA0F5F9016705373,CRC16,47BF,CRC32,AA1AEFCF,HMACSHA1,AC68ADBC8BB1C613A476EEFFCF5E7B5F849B88AE
nv3dhun.chm,SHA1,3BD712F3AF8BE7D7A0E1ECA86845CCD07AF164CC,MD5,9378032DDEB1EDABD9AF174ADFE81F3F,CRC16,7FB2,CRC32,E07F7F0C,HMACSHA1,05780F58F6A7DE2D4989003817D0629B26623517
nv3dita.chm,SHA1,5290D053AF3BF2AF70A0A1D5E6E10372247577D5,MD5,A47215AB96186DE0029DBC46087F6DDD,CRC16,4D7D,CRC32,CAD73DC0,HMACSHA1,D53D048022F9924CDA2D22C1117436301C4309EC
nv3djpn.chm,SHA1,C26802BAB4512FED09BAE87EEEF6930EBCC299E6,MD5,17E6BD020335B299A993E995F62665D6,CRC16,2662,CRC32,85E338DD,HMACSHA1,C359DFAA3E49ED68C56E03B8F691AE7E754A5B43
nv3dkor.chm,SHA1,340E465490EF629A32311D087D082D5D159EFF27,MD5,17BB1D6C493D84FCBE57103D19A4082D,CRC16,BBD1,CRC32,2C618E93,HMACSHA1,6BAB327734E40BFFEBED972F1630C1C460A64EBD
nv3dnld.chm,SHA1,89311C5B06EAAE23AB45B9045B6326FEC76CEA8A,MD5,E074F51F371448EB58C6B3A561E1E865,CRC16,1A77,CRC32,82E292FA,HMACSHA1,5327E224D616ADC08037E776E29FC5CC65AF282C
nv3dnor.chm,SHA1,3D7644D1C7C3F3ADF798EBA34236F353409929C5,MD5,29E2E278BBCD10ECFF7C65099D88C396,CRC16,E346,CRC32,59ECE015,HMACSHA1,6CA76E25CF7EC2F58DB5548F5A119839C4DF9830
nv3dplk.chm,SHA1,EAFFE1245A5236D638762BE8C901D697F7840A56,MD5,C958087C360915268FF37236310933BB,CRC16,13C1,CRC32,E805F5E9,HMACSHA1,EEEADECAC3C87C546C136F763EAB6A58DCA75FBC
nv3dptb.chm,SHA1,BEB0069E23EDA04D3F993FCB6C40EB10655EBD97,MD5,04BC304E9044A970DECB9CBFBD0B193A,CRC16,A503,CRC32,6EB2F438,HMACSHA1,D2432925BE5BB74B1D3E69680B476CAFF9A3D126
nv3dptg.chm,SHA1,A72F9EAC8B443055B6721575E69CFD8A08101312,MD5,3E222B9E5308A8EC9CD1B0C878BEE592,CRC16,8766,CRC32,363B33F9,HMACSHA1,AB82866BA261A786BE983ACC600883E14C7B5790
nv3drus.chm,SHA1,AD6D8EE0231724FD29CA7AA4A87CD6539F958DAA,MD5,A5DBF0FD5311BE3A350E26313E753661,CRC16,ACEA,CRC32,0FDBA46B,HMACSHA1,48996AE70235AF4885E2C1E2B20E5F908CADB979
nv3dsky.chm,SHA1,37A801633C465C922CBF3E4B8F1B43A9092EC3B2,MD5,4BC26DA40EB36AF2FCE6F988F68B874F,CRC16,FC4A,CRC32,6C797AD4,HMACSHA1,6F1FFEAC5ABAA41DC311F7C6F60C7D3991559B6D
nv3dslv.chm,SHA1,27D00F245ABA0889B3ABCC42B33F8A79973886E7,MD5,4CC4192D3331E23830203B54BA977591,CRC16,8519,CRC32,70B1603A,HMACSHA1,425E21101D538A10FD116F957E2740BD6AF6B4E1
nv3dsve.chm,SHA1,D1744F3EF144F7ACC1EB0FA9CA482E1A3550CABB,MD5,B2123E1BBF4AD879DA808D6ECB1E97CE,CRC16,D96F,CRC32,C36C34B4,HMACSHA1,6A1F32A3100722B987D786BAB182AFEDA569616B
nv3dtha.chm,SHA1,55C27F6FB616B653A8F07363F35F2E40CBF13B39,MD5,359668D52A413FD24DEC4B75C2DED410,CRC16,3.60E+05,CRC32,AA08861B,HMACSHA1,F8B6955382D7B83D24C1C9DA0785E7B1E3CB06EA
nv3dtrk.chm,SHA1,82C65A11906E9E9A69C2A74D08B57784C8528FB3,MD5,EFE9351F45BCC2CA70E2245F56AC0C6B,CRC16,A3E1,CRC32,AFA01A92,HMACSHA1,961D1CD2F6658A9117799857A8E2DD8544A7AA78
nvcoproc.bin,SHA1,6551DA1CC0B477377CD3976789225D2069643691,MD5,7578598F7BCE28D57C612BD848C0FD9B,CRC16,193B,CRC32,27246592,HMACSHA1,B9834D7A5274465FF4BDBB196A96CD9396AEF653
nvcpl.chm,SHA1,CAF31A856A7A145D373F6FEBEE9B9E2B27552220,MD5,993F2ACADE0070E71902B746C19FB002,CRC16,6F8E,CRC32,3DA95240,HMACSHA1,7C8B865631C955AD9090F4A6D02BF3F427A29235
nvcpl.cpl,SHA1,21A036B20201363ED3A5C9E68FAD4D69B10C3026,MD5,DDC62EF1EE78D00C86F6D46BB5B4DD9D,CRC16,B5A6,CRC32,895E9B86,HMACSHA1,A10C5E6014DE0D7D786A530FEFD0042706E3B274
nvcpl.dll,SHA1,3154854A4410AA8E5A0B78A85732CF00BE99C77B,MD5,06C48DA2D01575A82FE020615632FFD4,CRC16,747B,CRC32,CA54A4CA,HMACSHA1,135A830C47104B82CC2A552F0963913041813EA0
nvcplara.chm,SHA1,3C419814704C5540AFC17E1D74B7BE02F8911935,MD5,F421EAC81FEF38B65F7810980185D094,CRC16,55DA,CRC32,0FC6F6E6,HMACSHA1,0BD52F39E0EC4BC89C9A92ADFBE42670698EC8B1
nvcplchs.chm,SHA1,FC1787D8160B1549E3E28D26B73B8C795581A8E1,MD5,1E9463C7EEE594F5D4BE9C49AD75B09B,CRC16,6ACB,CRC32,BC1EF17E,HMACSHA1,A4FC3FEC74DA09849374825DAFEB7968EB4F401A
nvcplcht.chm,SHA1,833737C604D4BD4E57989F78CD17AF8EEA105218,MD5,A280641C4DF27765D248353EC8926268,CRC16,89C3,CRC32,9BD05340,HMACSHA1,F697D9323DEFBDEAADE8F943077DA58A524364F2
nvcplcsy.chm,SHA1,1AED07E677D2615C003C463FD8D853A5450B9090,MD5,3D56D163EF3E5E445A9C096ADCC87CF8,CRC16,3DBE,CRC32,9ED8945A,HMACSHA1,DBC405D887EA266EDBE146F96748882CE7562213
nvcpldan.chm,SHA1,C69D7D4E1A7D2FF1A1D7E55922C9C38713C6E7E9,MD5,937AAD5F1ADA239A129B3E205BC5D7D3,CRC16,8DAC,CRC32,42456273,HMACSHA1,322C2F96630549D2169F17CBA64845E8086BC5B8
nvcpldeu.chm,SHA1,63BBFD8FCB3BB4A8E2378FA6068D2E29B46AD46F,MD5,B4F370A10A9ED2814FF0A228BD493A25,CRC16,480C,CRC32,B7E2C208,HMACSHA1,46BBBD42CB116360FB1BA865B70FF20DA7A91916
nvcplell.chm,SHA1,51B1A73BBB4B442E468074B46906932955868492,MD5,BDF3D6D8F21305F974EDDC06421EA91B,CRC16,4D81,CRC32,35B27D26,HMACSHA1,94EBE1F78C33A10A6C55187D308B23C46EA0F5C3
nvcpleng.chm,SHA1,39EF97FEE841AB9814D5E5A85A2D0B3067FC8390,MD5,CCD70A4A408A252A745ABD4BA7C4713E,CRC16,BD67,CRC32,86ABA1E4,HMACSHA1,8956442223246B3A51103F4D1E58E999B09D56DA
nvcplesm.chm,SHA1,3C3EC03225C58277868D988F08736566FCA014BD,MD5,804B4926605B9DDC0AAA8475B77EB32A,CRC16,C7B4,CRC32,6F914C32,HMACSHA1,515DE6B35E77A9F0BEC684D79502FF32AD5A52EC
nvcplesn.chm,SHA1,885C98D98F06AFF01A160EED94912B7FFD5037A9,MD5,80961C519DD995C1D0339A5A211F3719,CRC16,D89D,CRC32,F1499B34,HMACSHA1,23C96A1245E6ECF417C729A0CAB813675CB9602A
nvcplfin.chm,SHA1,ABAC47CE20F3D0718D413BB357B0053C1872C0A9,MD5,36A0FA52281FB5A284C2FDD0296F9346,CRC16,BFB1,CRC32,5A5A734B,HMACSHA1,476EEB82E62CF53DABB1FB220E531000F415262C
nvcplfra.chm,SHA1,C12E616F1FFBE3344C7F772B22E114C97B7BA143,MD5,FBD095D8C4344ABDDCCC4B412ED20424,CRC16,A923,CRC32,14D767EF,HMACSHA1,17033F46D72B4F5B51838CAB809225C63336E06D
nvcplheb.chm,SHA1,62F1C22B3B228680D1548F4F9368A9461090B514,MD5,DB0387BD87C4C2772CFDCB73E77CF291,CRC16,5DFF,CRC32,50FA87B0,HMACSHA1,6CD5A4303438D4BFD05ECAB6F5CAF7AFD641C829
nvcplhun.chm,SHA1,222D3C04CEDD0633364EC4ADDF053CF6D079EC43,MD5,F52CBFE2EE265E2D38817011DD2D792C,CRC16,22D5,CRC32,1784B178,HMACSHA1,F8A54A12BD3C62DA7C7C8ADF6ED9D6C8F8A44EDF
nvcplita.chm,SHA1,804DEA3E52C9B99B43E001BD9BD8FEDC99032E23,MD5,FBDF5F77F3E78064EFCCD42A8FCF5470,CRC16,4CB1,CRC32,618F5A7A,HMACSHA1,A121D971C30371B931A111D5B88B1AB81F9AA272
nvcpljpn.chm,SHA1,44C892C6CD28993DAE2C6F9A80D655D86F9A06E9,MD5,83E9F450CD2648742CE7426F77E5ADC0,CRC16,E787,CRC32,A360B9D4,HMACSHA1,33A55436D83DE19C4165B1F802322BA83AD15CD4
nvcplkor.chm,SHA1,A69CAE674755D03D22206A64C14AE9EA17BAE746,MD5,444813253EBC4973EFD6A40FA356B27E,CRC16,9D9C,CRC32,D48DE9CF,HMACSHA1,26860A08E6F8207068B2ABB33C84F720FD137C4A
nvcplnld.chm,SHA1,407BBE086150C9BE512BD3E733223B355A53C8AC,MD5,4EDF302E29CAF1F28E6ECCAA227B79E9,CRC16,7DB4,CRC32,1D4EE361,HMACSHA1,0D640E02D111716450436C6D73016E0313079082
nvcplnor.chm,SHA1,162B770197E77597B53B3183E0DEA90055EC96E4,MD5,D4F79DD2F6911103A157C92AC476F5F2,CRC16,84F6,CRC32,A302046F,HMACSHA1,750BB7ABF99A67ABAE6D0AAABF53E49AAE82C2EB
nvcplplk.chm,SHA1,9C84D3BE942194413A4010071114BE7568E6AF9C,MD5,55D5E398E2DD3145E89881CFB0748966,CRC16,DC27,CRC32,291303D6,HMACSHA1,53EA369C77230153D4250E36A93FE69F26E86F0D
nvcplptb.chm,SHA1,454ACAD88F24C74BF85CD76EFF13CCDB64748BAD,MD5,2A22FC48AA8173E87EAAE1C87421AEA7,CRC16,1243,CRC32,23EBE5E2,HMACSHA1,12A27B8E94043E32B59B53B51E92B7D6782813A6
